#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,13758.0,855468.0,13758.0,0.0,0.0,0.0,12793.0,724668.0,12793.0
2.0,19818.0,1852367.0,19818.0,0.0,0.0,0.0,18680.0,1820170.0,18680.0
4.0,26858.0,3595668.0,26858.0,0.0,0.0,0.0,26185.0,3538504.0,26185.0
6.0,30358.0,4758668.0,30358.0,0.0,0.0,0.0,30062.0,4730042.0,30062.0
8.0,31426.0,5171768.0,31426.0,0.0,0.0,0.0,31405.0,5169468.0,31405.0
10.0,31444.0,5181368.0,31444.0,0.0,0.0,0.0,31444.0,5181368.0,31444.0
12.0,31444.0,5181368.0,31444.0,0.0,0.0,0.0,31444.0,5181368.0,31444.0
14.0,31444.0,5181368.0,31444.0,0.0,0.0,0.0,31444.0,5181368.0,31444.0
16.0,31444.0,5181368.0,31444.0,0.0,0.0,0.0,31444.0,5181368.0,31444.0
18.0,31444.0,5181368.0,31444.0,0.0,0.0,0.0,31444.0,5181368.0,31444.0
20.0,31444.0,5181368.0,31444.0,0.0,0.0,0.0,31444.0,5181368.0,31444.0
