beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0001,229.0,185750.0,247.575,0.0,0.0,0.0
0.0002,229.0,185750.0,266.15,229.0,185750.0,266.15
0.0003,227.0,195500.0,285.65,0.0,0.0,0.0
0.0004,227.0,195500.0,305.2,227.0,195500.0,305.2
0.0005,227.0,195500.0,324.75,0.0,0.0,0.0
0.0006,223.0,202250.0,344.35,0.0,0.0,0.0
0.0007,220.0,209000.0,366.3,0.0,0.0,0.0
0.0008,219.0,209500.0,386.6,0.0,0.0,0.0
0.0009,218.0,210000.0,407.0,218.0,210000.0,407.0
0.001,220.0,209000.0,429.0,219.0,208750.0,427.75
0.0011,219.0,208250.0,448.075,0.0,0.0,0.0
0.0012,219.0,208750.0,469.5,218.0,208500.0,468.2
0.0013,217.0,211250.0,491.625,0.0,0.0,0.0
0.0014,216.0,212000.0,512.8,216.0,212000.0,512.8
0.0015,216.0,211250.0,532.875,216.0,211250.0,532.875
0.0016,214.0,212000.0,553.2,214.0,212000.0,553.2
0.0017,214.0,212250.0,574.825,214.0,212250.0,574.825
0.0018,216.0,212000.0,597.6,215.0,211750.0,596.15
0.0019,216.0,212000.0,618.8,0.0,0.0,0.0
0.002,210.0,214250.0,638.5,210.0,214250.0,638.5
0.0021,215.0,212500.0,661.25,215.0,212500.0,661.25
0.0022,210.0,215250.0,683.55,0.0,0.0,0.0
0.0023,211.0,213250.0,701.475,210.0,213000.0,699.9
0.0024,201.0,217000.0,721.8,0.0,0.0,0.0
0.0025,210.0,215500.0,748.75,210.0,215500.0,748.75
0.0026,201.0,219250.0,771.05,0.0,0.0,0.0
0.0027,202.0,217250.0,788.575,201.0,217000.0,786.9
0.0028,203.0,216000.0,807.8,203.0,216000.0,807.8
0.0029,200.0,217500.0,830.75,199.0,217250.0,829.025
0.003,202.0,216500.0,851.5,202.0,216500.0,851.5
0.0031,196.0,219750.0,877.225,196.0,219750.0,877.225
0.0032,195.0,219750.0,898.2,195.0,219750.0,898.2
0.0033,203.0,217250.0,919.925,202.0,217000.0,918.1
0.0034,194.0,219500.0,940.3,194.0,219500.0,940.3
0.0035,190.0,220500.0,961.75,189.0,219250.0,956.375
0.0036,191.0,221250.0,987.5,191.0,221250.0,987.5
0.0037,200.0,216750.0,1001.975,197.0,216000.0,996.2
0.0038,194.0,220250.0,1030.95,194.0,220250.0,1030.95
0.0039,183.0,223500.0,1054.65,182.0,223250.0,1052.675
0.004,192.0,221750.0,1079.0,192.0,221750.0,1079.0
0.0041,182.0,222750.0,1095.275,182.0,222750.0,1095.275
0.0042,196.0,220750.0,1123.15,194.0,220250.0,1119.05
0.0043,177.0,225000.0,1144.5,0.0,0.0,0.0
0.0044,190.0,221250.0,1163.5,188.0,220750.0,1159.3
0.0045,183.0,223000.0,1186.5,182.0,222750.0,1184.375
0.0046,175.0,225000.0,1210.0,175.0,225000.0,1210.0
0.0047,179.0,223500.0,1229.45,179.0,223500.0,1229.45
0.0048,169.0,226750.0,1257.4,165.0,224250.0,1241.4
0.0049,166.0,225750.0,1272.175,164.0,225000.0,1266.5
