#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,9467.0,384268.0,9467.0,0.0,0.0,0.0,8837.0,387013.0,8837.0
2.0,15195.0,1091814.0,15195.0,0.0,0.0,0.0,13945.0,883468.0,13945.0
4.0,22960.0,2648539.0,22960.0,0.0,0.0,0.0,20949.0,2091768.0,20949.0
6.0,27734.0,3995465.0,27734.0,0.0,0.0,0.0,25988.0,3261768.0,25988.0
8.0,30376.0,4820768.0,30376.0,0.0,0.0,0.0,29296.0,4722139.0,29296.0
10.0,31378.0,5162433.0,31378.0,0.0,0.0,0.0,30996.0,5123702.0,30996.0
12.0,31444.0,5181368.0,31444.0,0.0,0.0,0.0,31444.0,5181368.0,31444.0
14.0,31444.0,5181368.0,31444.0,0.0,0.0,0.0,31444.0,5181368.0,31444.0
16.0,31444.0,5181368.0,31444.0,0.0,0.0,0.0,31444.0,5181368.0,31444.0
18.0,31444.0,5181368.0,31444.0,0.0,0.0,0.0,31444.0,5181368.0,31444.0
20.0,31444.0,5181368.0,31444.0,0.0,0.0,0.0,31444.0,5181368.0,31444.0
